iso3,country.name,method,simple_method,kp,area_name,area_level,province,age_group,year,count_lower,count_estimate,count_upper,prop_lower,prop_estimate,prop_upper,denominator,ref,link,dataset_id,dataset,uid,data_checked,source_found,duplicate_of,is_aggregate,study_idx,idx
UGA,Uganda,PLACE,PLACE/mapping,PWID,Kyegegwa,NA,NA,NA,2018,199,216,230,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_b60cd25c790a8a4dccf00a8849aeec98,GF,3c8c3d58b460dac5cae2331bd473d028,Yes,yes,NA,NA,231,1672
UGA,Uganda,PLACE,PLACE/mapping,FSW,Kyenjojo,NA,NA,NA,2018,795,790,795,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_28eb6845e2ecf347be343161e659c73c,GF,2dccfe6b8ff323b9ed1f2ff9d207929e,Yes,yes,NA,NA,231,1673
UGA,Uganda,PLACE,PLACE/mapping,MSM,Kyenjojo,NA,NA,NA,2018,795,790,795,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_034eb2ba35756ed415ec608b5579c23d,GF,da3ff49f71576b131dd2347da1462a48,Yes,yes,NA,NA,231,1674
UGA,Uganda,PLACE,PLACE/mapping,PWID,Kyenjojo,NA,NA,NA,2018,295,320,341,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_b254b4925b5a4906084a54dd27363a5a,GF,f40c71361f09af9ed782fcdbaf672131,Yes,yes,NA,NA,231,1675
UGA,Uganda,PLACE,PLACE/mapping,FSW,Lamwo,NA,NA,NA,2018,211,211,211,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_4cc0fa93c7a4751fcfd4b48ae1cfd78e,GF,e81559e0c5e9ece402e7d534484b45fd,Yes,yes,NA,NA,231,1676
UGA,Uganda,PLACE,PLACE/mapping,MSM,Lamwo,NA,NA,NA,2018,211,211,211,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_ec6b15726a0a24f163619bc7a128ddbf,GF,5a58d4009c985aa39d338f3490cf007d,Yes,yes,NA,NA,231,1677
UGA,Uganda,PLACE,PLACE/mapping,PWID,Lamwo,NA,NA,NA,2018,70,76,77,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_738b309e7f073a39a93f0dc67f7f2290,GF,518e414b01b025fbaf56a681b8d9fbf5,Yes,yes,NA,NA,231,1678
UGA,Uganda,PLACE,PLACE/mapping,FSW,Lira,NA,NA,NA,2018,546,592,655,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_d2d920522f177df8fb39763a2df1819c,GF,c2cc5917512da7f82502f43bdf514a73,Yes,yes,NA,NA,231,1679
UGA,Uganda,PLACE,PLACE/mapping,MSM,Lira,NA,NA,NA,2018,546,592,655,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_11d03dfbf39f4565f58aff74a2a7df85,GF,04352708bfe5b5d16fa5d95b65c06526,Yes,yes,NA,NA,231,1680
UGA,Uganda,PLACE,PLACE/mapping,PWID,Lira,NA,NA,NA,2018,NA,88,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_d089e383a2a3561302817214a111fc5d,GF,2614d39eb1f2f1fb63095f324a8f12d2,Yes,yes,NA,NA,231,1681
UGA,Uganda,PLACE,PLACE/mapping,FSW,Luuka,NA,NA,NA,2018,383,383,383,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_0b219a9662dc644eba396301f28e591e,GF,dcec9c945325d1fcf72eeb1d8289db78,Yes,yes,NA,NA,231,1682
UGA,Uganda,PLACE,PLACE/mapping,MSM,Luuka,NA,NA,NA,2018,383,383,383,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_9b547d2385a3ce58f46690a90a93ad77,GF,f6115e02b3165b48b7efefc5ef6b9e84,Yes,yes,NA,NA,231,1683
UGA,Uganda,PLACE,PLACE/mapping,PWID,Luuka,NA,NA,NA,2018,128,137,140,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_571f82f283814730e7db2e9bb6165e90,GF,ccfc1d446027a1cfbbdcef956937d5a5,Yes,yes,NA,NA,231,1684
UGA,Uganda,PLACE,PLACE/mapping,FSW,Luwero,NA,NA,NA,2018,849,843,849,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_e2904dd4bdd18190d1273af25297b86b,GF,cad41ffdc32bc9f59fe252f7be7edf37,Yes,yes,NA,NA,231,1685
UGA,Uganda,PLACE,PLACE/mapping,MSM,Luwero,NA,NA,NA,2018,849,843,849,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_e15ec93358c029fa4643782b600c7270,GF,7b9c9c097d7cf21e0885c2522ffec7c8,Yes,yes,NA,NA,231,1686
UGA,Uganda,PLACE,PLACE/mapping,PWID,Luwero,NA,NA,NA,2018,315,342,364,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_a12a9772d481e32dcfb4d41c1fe4c0cd,GF,dd9f818c4b30d7747b422e76c7452517,Yes,yes,NA,NA,231,1687
UGA,Uganda,PLACE,PLACE/mapping,FSW,Lwengo,NA,NA,NA,2018,433,432,433,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_9776854ee48994044352fc75586ae47d,GF,cbf933866bd6688b68a46fefbf20f806,Yes,yes,NA,NA,231,1688
UGA,Uganda,PLACE,PLACE/mapping,MSM,Lwengo,NA,NA,NA,2018,433,432,433,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_fc2db37379f78912d619f41eebec9417,GF,2435106fe91e21a20e8ad2c02a40f90f,Yes,yes,NA,NA,231,1689
UGA,Uganda,PLACE,PLACE/mapping,PWID,Lwengo,NA,NA,NA,2018,144,155,159,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_c1c427984e685b9cc9333c2e330b9bc5,GF,1e7966a1f80f1966d3f0f43f53f5f403,Yes,yes,NA,NA,231,1690
UGA,Uganda,PLACE,PLACE/mapping,FSW,Lyantonde,NA,NA,NA,2018,176,175,176,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_f5228518a2c4344c9486dedd02c983fd,GF,617ee68237a3966aa09211302fc75ca1,Yes,yes,NA,NA,231,1691
UGA,Uganda,PLACE,PLACE/mapping,MSM,Lyantonde,NA,NA,NA,2018,176,175,176,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_1acf3668bb1e1e3884c51bd18c1b18ed,GF,28978a2dc7456156fe2f5308f7b8c3a4,Yes,yes,NA,NA,231,1692
UGA,Uganda,PLACE,PLACE/mapping,PWID,Lyantonde,NA,NA,NA,2018,65,71,75,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_b00cf45df7ccccb0c189762f4f16a0e1,GF,e2ac508f6d3ae3e3c2f186f7ffdace32,Yes,yes,NA,NA,231,1693
UGA,Uganda,PLACE,PLACE/mapping,FSW,Manafwa,NA,NA,NA,2018,654,707,748,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_1c5ca3b5ee5fb9561409f63c795afa19,GF,8bf3c556087071d2735bbaea99875d16,Yes,yes,NA,NA,231,1694
UGA,Uganda,PLACE,PLACE/mapping,MSM,Manafwa,NA,NA,NA,2018,654,707,748,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_edd8a80e445da9a8d291e0facd158081,GF,3c2097dcd5fc9de4e7174d6e563e4ded,Yes,yes,NA,NA,231,1695
UGA,Uganda,PLACE,PLACE/mapping,PWID,Manafwa,NA,NA,NA,2018,75,82,93,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_9886a59ebe48bdaf7cc58ea66a16cf42,GF,60ae8d53cdc3bc7f8121962488c336e2,Yes,yes,NA,NA,231,1696
UGA,Uganda,PLACE,PLACE/mapping,FSW,Maracha,NA,NA,NA,2018,295,295,295,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_2b0bd9d8e201901c4b04b9766860fabb,GF,dd6331d5d83bf2e6de2617fe9b485963,Yes,yes,NA,NA,231,1697
UGA,Uganda,PLACE,PLACE/mapping,MSM,Maracha,NA,NA,NA,2018,295,295,295,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_12f1a93876c0e7b5934169bce4861a92,GF,628c4301bfdc7ee728a683ddea5056ab,Yes,yes,NA,NA,231,1698
UGA,Uganda,PLACE,PLACE/mapping,PWID,Maracha,NA,NA,NA,2018,98,106,108,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_08920236ee3507446a70345f82368dfd,GF,ed33351b6531d4a0618ac46b23d5fb2a,Yes,yes,NA,NA,231,1699
UGA,Uganda,PLACE,PLACE/mapping,FSW,Masaka,NA,NA,NA,2018,NA,628,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_7894046e3d2cf0b2578f47397ffa283f,GF,807e54f187623bf7a5b44cb0bb5b65c4,Yes,yes,NA,NA,231,1700
UGA,Uganda,PLACE,PLACE/mapping,MSM,Masaka,NA,NA,NA,2018,NA,628,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_061c8ea1e4c680acd50b527d3843f243,GF,3fcc358036b8aa7abdb1da72dffff108,Yes,yes,NA,NA,231,1701
UGA,Uganda,PLACE,PLACE/mapping,PWID,Masaka,NA,NA,NA,2018,NA,33,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_bfb8fa3367cdfdfaf77e4390d08011e3,GF,17dc0d24792f86545d55c88889f93498,Yes,yes,NA,NA,231,1702
UGA,Uganda,PLACE,PLACE/mapping,FSW,Masindi,NA,NA,NA,2018,NA,386,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_34ace49d95d6a7e5a1e82cc99959205e,GF,d9f65bafded09778d10de35a4a70a34c,Yes,yes,NA,NA,231,1703
UGA,Uganda,PLACE,PLACE/mapping,MSM,Masindi,NA,NA,NA,2018,NA,386,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_dfd04ff9762478c14d8313c8b4ed8ab3,GF,39fec84abe2d2a28cf5b4bd4003dfd81,Yes,yes,NA,NA,231,1704
UGA,Uganda,PLACE,PLACE/mapping,PWID,Masindi,NA,NA,NA,2018,NA,3087,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_d971571f902643c1cd0cc5190b89dcb1,GF,b35b73914a3f55ef5c54ad425048ee97,Yes,yes,NA,NA,231,1705
UGA,Uganda,PLACE,PLACE/mapping,FSW,Mayuge,NA,NA,NA,2018,511,598,639,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_2f2765555990a2c4db3b2d831dae5f0a,GF,61e12a2d28f69b5f7a7a9588dcc39d95,Yes,yes,NA,NA,231,1706
UGA,Uganda,PLACE,PLACE/mapping,MSM,Mayuge,NA,NA,NA,2018,511,598,639,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_3943d48f8d7e12c2536044ac281712b4,GF,b46ba6ff33744631f5399a6e28b86add,Yes,yes,NA,NA,231,1707
UGA,Uganda,PLACE,PLACE/mapping,PWID,Mayuge,NA,NA,NA,2018,511,530,562,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_aee7ea96e0a12cbc7fddf60cfb26291a,GF,63eba3258a2507cb96a3c8f888a2895d,Yes,yes,NA,NA,231,1708
UGA,Uganda,PLACE,PLACE/mapping,FSW,Mbale,NA,NA,NA,2018,NA,79,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_29ae6330a7631f74522eeac27d629f75,GF,6140a3cc37f92dbaebd5ae57b0f72668,Yes,yes,NA,NA,231,1709
UGA,Uganda,PLACE,PLACE/mapping,MSM,Mbale,NA,NA,NA,2018,NA,79,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_5ebff46e6b9ee109582bff8eec50ed16,GF,333c89da5b2667b8eda5e77fc28361b4,Yes,yes,NA,NA,231,1710
UGA,Uganda,PLACE,PLACE/mapping,PWID,Mbale,NA,NA,NA,2018,NA,4,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_bb17c0866e88a300493cb5e2c5fcd588,GF,a3b3aa372fe72151e16286e3e2b0d6bb,Yes,yes,NA,NA,231,1711
UGA,Uganda,PLACE,PLACE/mapping,FSW,Mbarara,NA,NA,NA,2018,251,316,376,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_e751a1a65a77a33ef8dc5c2e00af12ab,GF,9d4b15d783cbd2a273c124f004e6bdc6,Yes,yes,NA,NA,231,1712
UGA,Uganda,PLACE,PLACE/mapping,MSM,Mbarara,NA,NA,NA,2018,251,316,376,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_bb856816285640788dd1bbf9c7a46f00,GF,b6fd8fc52df4d390172d35ee79de9a8b,Yes,yes,NA,NA,231,1713
UGA,Uganda,PLACE,PLACE/mapping,PWID,Mbarara,NA,NA,NA,2018,476,507,526,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_76d559b1b88fae71e5a9f4858bea9213,GF,e89c9247d25f908bad6d03c68a018668,Yes,yes,NA,NA,231,1714
UGA,Uganda,PLACE,PLACE/mapping,FSW,Mitooma,NA,NA,NA,2018,292,291,292,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_7c588f91f62b59ec48e625828bebef62,GF,d674102a7bd91db484aa3485da8c7b6e,Yes,yes,NA,NA,231,1715
UGA,Uganda,PLACE,PLACE/mapping,MSM,Mitooma,NA,NA,NA,2018,292,291,292,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_22b822e466f4d2038a64a3b7d2d57b36,GF,be487bdbf82a9f9b4a5b478bd3185d7e,Yes,yes,NA,NA,231,1716
UGA,Uganda,PLACE,PLACE/mapping,PWID,Mitooma,NA,NA,NA,2018,97,105,107,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_23a0ec2a6d3ba4f136f9fef110d672e7,GF,d215a9bfae130c5169d60984d7f57596,Yes,yes,NA,NA,231,1717
UGA,Uganda,PLACE,PLACE/mapping,FSW,Mityana,NA,NA,NA,2018,NA,273,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_5e478f32c8e1ea63b1dea13ccb4730a3,GF,9b241a9c43248daaa59831c92f26c6c3,Yes,yes,NA,NA,231,1718
UGA,Uganda,PLACE,PLACE/mapping,MSM,Mityana,NA,NA,NA,2018,NA,273,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_0b4c403623b3d666b4abb7cffc11acd0,GF,2111970c0343ff41593de2e4013163ad,Yes,yes,NA,NA,231,1719
UGA,Uganda,PLACE,PLACE/mapping,PWID,Mityana,NA,NA,NA,2018,NA,24,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_f02691b8795f2d838b8da55950c367e0,GF,0ba45f2e71fe536bfafddcf82a772e8f,Yes,yes,NA,NA,231,1720
UGA,Uganda,PLACE,PLACE/mapping,FSW,Moroto,NA,NA,NA,2018,83,89,83,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_0819338c8600e5578c89bff90727dc91,GF,17c879a51dafb4a74c26817b0036c995,Yes,yes,NA,NA,231,1721
UGA,Uganda,PLACE,PLACE/mapping,MSM,Moroto,NA,NA,NA,2018,83,89,83,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_66294bbb297c11601b40a06d4eae6d3d,GF,4551cdf80d41354abfa3edd03a32dc6b,Yes,yes,NA,NA,231,1722
UGA,Uganda,PLACE,PLACE/mapping,PWID,Moroto,NA,NA,NA,2018,NA,37,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_a49a025ad7bf43f6b40613b7c77d4a95,GF,a6f72f529e609b818602e590ecd54d83,Yes,yes,NA,NA,231,1723
UGA,Uganda,PLACE,PLACE/mapping,FSW,Moyo,NA,NA,NA,2018,109,101,109,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_3f89bc63e40fbff6b826b12fb97af6b4,GF,633acf881bd0e7fd68d1de5be3890ab6,Yes,yes,NA,NA,231,1724
UGA,Uganda,PLACE,PLACE/mapping,MSM,Moyo,NA,NA,NA,2018,109,101,109,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_5eb16886b0b4a4f6d1955c1d725a2798,GF,e9a4e002c3d3e24e258425ec536f6458,Yes,yes,NA,NA,231,1725
UGA,Uganda,PLACE,PLACE/mapping,PWID,Moyo,NA,NA,NA,2018,58,58,58,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_6fedbb6a5c4e25ff22d0eb5c8c0c18ee,GF,7bf581d02c2d09054669a1c500c66fc6,Yes,yes,NA,NA,231,1726
UGA,Uganda,PLACE,PLACE/mapping,FSW,Mpigi,NA,NA,NA,2018,NA,125,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_bad35b4aab58a4e9b347cfc1770b7dd3,GF,ce727e641dfc213200ad37b097451262,Yes,yes,NA,NA,231,1727
UGA,Uganda,PLACE,PLACE/mapping,MSM,Mpigi,NA,NA,NA,2018,NA,125,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_300718a9634bcf40fe0f1431bcba8688,GF,0ee429c5deca5c053647be49a591110c,Yes,yes,NA,NA,231,1728
UGA,Uganda,PLACE,PLACE/mapping,PWID,Mpigi,NA,NA,NA,2018,NA,17,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_9e410b0ca1027a3b5d4641ef4c86b68e,GF,d1e042a13ee4297ce83d77453aada282,Yes,yes,NA,NA,231,1729
UGA,Uganda,PLACE,PLACE/mapping,FSW,Mubende,NA,NA,NA,2018,NA,1055,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_a4e47727057a269eb72d5860908d418e,GF,76e66bb3de06d5a4047d775d8cea4ebd,Yes,yes,NA,NA,231,1730
UGA,Uganda,PLACE,PLACE/mapping,MSM,Mubende,NA,NA,NA,2018,NA,1055,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_06b5357b0011fc38f14eba08b0f31aff,GF,71f63988d310789d1961e080a8d681c9,Yes,yes,NA,NA,231,1731
UGA,Uganda,PLACE,PLACE/mapping,PWID,Mubende,NA,NA,NA,2018,NA,231,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_0e1e47125a7fb968634c0928c8750d00,GF,33400490fb4295646deffad310c04e63,Yes,yes,NA,NA,231,1732
UGA,Uganda,PLACE,PLACE/mapping,FSW,Mukono,NA,NA,NA,2018,797,813,797,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_aad457cff482ed936eacccdb94b60414,GF,f9721e3654d9d4cb251282d165d98887,Yes,yes,NA,NA,231,1733
UGA,Uganda,PLACE,PLACE/mapping,MSM,Mukono,NA,NA,NA,2018,797,813,797,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_b6b75c672bbb6e4f37117929b4cdfc56,GF,3cea550de8f19108eaf91c484c99fa70,Yes,yes,NA,NA,231,1734
UGA,Uganda,PLACE,PLACE/mapping,PWID,Mukono,NA,NA,NA,2018,191,206,223,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_5d89fa549171398a268d6dca26220c99,GF,21cbaa2701616f234817c4cab96b46dd,Yes,yes,NA,NA,231,1735
UGA,Uganda,PLACE,PLACE/mapping,FSW,Nakapiripirit,NA,NA,NA,2018,230,235,230,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_2ddfd320576f2846b4fcc395961999f4,GF,63129846e691732859e5236473258e28,Yes,yes,NA,NA,231,1736
UGA,Uganda,PLACE,PLACE/mapping,MSM,Nakapiripirit,NA,NA,NA,2018,230,235,230,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_e7ac9d04faf0531dd88eb1953237e456,GF,a6e5f79ccdbc38078c06a949d9c90780,Yes,yes,NA,NA,231,1737
UGA,Uganda,PLACE,PLACE/mapping,PWID,Nakapiripirit,NA,NA,NA,2018,55,59,64,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_c49c5920d258e9fe1332f858fb2127e7,GF,013520c96a46a32a08b4352389f8f0a6,Yes,yes,NA,NA,231,1738
UGA,Uganda,PLACE,PLACE/mapping,FSW,Nakaseke,NA,NA,NA,2018,NA,0.5,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_f2614a497b7cec99c5b6e992de9de102,GF,75a9c7812cd01ea3f83a3ab9e4299819,Yes,yes,NA,NA,231,1739
UGA,Uganda,PLACE,PLACE/mapping,MSM,Nakaseke,NA,NA,NA,2018,NA,0.5,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_d8ed9a3b4c751fdbf83711f8257cf8b9,GF,98c98002acd1206e48a8a49932d59741,Yes,yes,NA,NA,231,1740
UGA,Uganda,PLACE,PLACE/mapping,PWID,Nakaseke,NA,NA,NA,2018,NA,444,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_aaa3caace6af19e683aa332426e33cd8,GF,9aa1ad5fbd71c5ede30d69e3553c5300,Yes,yes,NA,NA,231,1741
UGA,Uganda,PLACE,PLACE/mapping,FSW,Nakasongo,NA,NA,NA,2018,NA,143,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_99b2aa342c8ec7dc5cf130f42928de65,GF,aa9bc2981368c4168d02e0618da92c54,Yes,yes,NA,NA,231,1742
UGA,Uganda,PLACE,PLACE/mapping,MSM,Nakasongo,NA,NA,NA,2018,NA,143,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_d20354857f8502c1f9d2c1111d0bb6be,GF,66777914feddc8db622b6ba08454d43e,Yes,yes,NA,NA,231,1743
UGA,Uganda,PLACE,PLACE/mapping,PWID,Nakasongo,NA,NA,NA,2018,NA,37,NA,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_8892cff3e83d34a41f36a8c5ac49008a,GF,c5eb8ce5b58f01c29724057dd8c0b55c,Yes,yes,NA,NA,231,1744
UGA,Uganda,PLACE,PLACE/mapping,FSW,Namayingo,NA,NA,NA,2018,242,262,290,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_0176702427765129c0d808e2e743923c,GF,65658977c40f70c13d24a61ea4ea9dd8,Yes,yes,NA,NA,231,1745
UGA,Uganda,PLACE,PLACE/mapping,MSM,Namayingo,NA,NA,NA,2018,242,262,290,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_c4fccb532138db6e6e942bd446c3fe12,GF,5c0512ac910e1aca50d8334f06db1c59,Yes,yes,NA,NA,231,1746
UGA,Uganda,PLACE,PLACE/mapping,PWID,Namayingo,NA,NA,NA,2018,153,166,177,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_9d25e32a05e1b44fdf865a43531dfb4a,GF,ce6115c6459d7dc581549bdce71d9b6c,Yes,yes,NA,NA,231,1747
UGA,Uganda,PLACE,PLACE/mapping,FSW,Namutumba,NA,NA,NA,2018,412,409,412,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_66c56976122a9ad21443b34d9a7fdbbf,GF,3bf536bd5f14fbf1a969af879a56a32e,Yes,yes,NA,NA,231,1748
UGA,Uganda,PLACE,PLACE/mapping,MSM,Namutumba,NA,NA,NA,2018,412,409,412,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_12a5c17703c81c4c0adbd921bce1bc0b,GF,8ed98c0d03750584a0678a93d90786fe,Yes,yes,NA,NA,231,1749
UGA,Uganda,PLACE,PLACE/mapping,PWID,Namutumba,NA,NA,NA,2018,135,145,149,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_49d4fcd1113ae6da25739c9a4b791cb6,GF,2ddcdffc698a4a85428c1f31c25da954,Yes,yes,NA,NA,231,1750
UGA,Uganda,PLACE,PLACE/mapping,FSW,Napak,NA,NA,NA,2018,406,406,406,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_5b0303c153cb152f6f85b051e42c3e39,GF,b369ff1f302aca55723cfb0d657cc55b,Yes,yes,NA,NA,231,1751
UGA,Uganda,PLACE,PLACE/mapping,MSM,Napak,NA,NA,NA,2018,406,406,406,NA,NA,NA,NA,"Consultant Report: Size Estimation of Key Populations in Uganda (January 10, 2018)",NA,GF_a57ca7f7378761e7b605f55a2d2382fa,GF,84a059050214e30dda66892d128cd58e,Yes,yes,NA,NA,231,1752
