area_level,area_level_label,area_id,iso3,area_name,sex,year,indicator,age_group_label,age_group,mean
NA,NA,COD_2_122,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7566181677646643
NA,NA,COD_2_123,COD,NA,both,NA,prevalence,NA,Y015_039,0.003181536675211416
NA,NA,COD_2_123,COD,NA,both,NA,population,NA,Y015_039,49709.14136252687
NA,NA,COD_2_123,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7451658460195204
NA,NA,COD_2_123,COD,NA,female,NA,prevalence,NA,Y015_039,0.0037213901990894647
NA,NA,COD_2_123,COD,NA,female,NA,population,NA,Y015_039,24518.83678197698
NA,NA,COD_2_123,COD,NA,female,NA,art_coverage,NA,Y015_039,0.69395126988654
NA,NA,COD_2_123,COD,NA,male,NA,prevalence,NA,Y015_039,0.0026560733805610984
NA,NA,COD_2_123,COD,NA,male,NA,population,NA,Y015_039,25190.30458054979
NA,NA,COD_2_123,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8150092128990408
NA,NA,COD_2_124,COD,NA,both,NA,prevalence,NA,Y015_039,0.0017680776252821378
NA,NA,COD_2_124,COD,NA,both,NA,population,NA,Y015_039,133983.6083611948
NA,NA,COD_2_124,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8454597362829821
NA,NA,COD_2_124,COD,NA,female,NA,prevalence,NA,Y015_039,0.0022882648271972876
NA,NA,COD_2_124,COD,NA,female,NA,population,NA,Y015_039,66085.61408888095
NA,NA,COD_2_124,COD,NA,female,NA,art_coverage,NA,Y015_039,0.853605828071682
NA,NA,COD_2_124,COD,NA,male,NA,prevalence,NA,Y015_039,0.0012617756196313334
NA,NA,COD_2_124,COD,NA,male,NA,population,NA,Y015_039,67897.99427231391
NA,NA,COD_2_124,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8310809099766762
NA,NA,COD_2_125,COD,NA,both,NA,prevalence,NA,Y015_039,0.004498410800951949
NA,NA,COD_2_125,COD,NA,both,NA,population,NA,Y015_039,92529.4632714797
NA,NA,COD_2_125,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8459466171894358
NA,NA,COD_2_125,COD,NA,female,NA,prevalence,NA,Y015_039,0.005862032708433667
NA,NA,COD_2_125,COD,NA,female,NA,population,NA,Y015_039,44689.09766365609
NA,NA,COD_2_125,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8706888599739484
NA,NA,COD_2_125,COD,NA,male,NA,prevalence,NA,Y015_039,0.003224611325853764
NA,NA,COD_2_125,COD,NA,male,NA,population,NA,Y015_039,47840.36560782354
NA,NA,COD_2_125,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8039303929547275
NA,NA,COD_2_126,COD,NA,both,NA,prevalence,NA,Y015_039,0.005699844991221918
NA,NA,COD_2_126,COD,NA,both,NA,population,NA,Y015_039,71495.0092143562
NA,NA,COD_2_126,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8999099741593197
NA,NA,COD_2_126,COD,NA,female,NA,prevalence,NA,Y015_039,0.007001237047165751
NA,NA,COD_2_126,COD,NA,female,NA,population,NA,Y015_039,36967.506656979385
NA,NA,COD_2_126,COD,NA,female,NA,art_coverage,NA,Y015_039,0.923314425611765
NA,NA,COD_2_126,COD,NA,male,NA,prevalence,NA,Y015_039,0.004306485613100157
NA,NA,COD_2_126,COD,NA,male,NA,population,NA,Y015_039,34527.50255737685
NA,NA,COD_2_126,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8591714546748381
NA,NA,COD_2_127,COD,NA,both,NA,prevalence,NA,Y015_039,0.0035015176108691595
NA,NA,COD_2_127,COD,NA,both,NA,population,NA,Y015_039,175383.2210214796
NA,NA,COD_2_127,COD,NA,both,NA,art_coverage,NA,Y015_039,0.855727791396625
NA,NA,COD_2_127,COD,NA,female,NA,prevalence,NA,Y015_039,0.004469819858930362
NA,NA,COD_2_127,COD,NA,female,NA,population,NA,Y015_039,86485.4892010037
NA,NA,COD_2_127,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8717889868736749
NA,NA,COD_2_127,COD,NA,male,NA,prevalence,NA,Y015_039,0.002559490273353732
NA,NA,COD_2_127,COD,NA,male,NA,population,NA,Y015_039,88897.7318204758
NA,NA,COD_2_127,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8284400889295118
NA,NA,COD_2_128,COD,NA,both,NA,prevalence,NA,Y015_039,0.006488415286278789
NA,NA,COD_2_128,COD,NA,both,NA,population,NA,Y015_039,64132.50080351726
NA,NA,COD_2_128,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8454641312480543
NA,NA,COD_2_128,COD,NA,female,NA,prevalence,NA,Y015_039,0.008176632148333312
NA,NA,COD_2_128,COD,NA,female,NA,population,NA,Y015_039,31598.40298777436
NA,NA,COD_2_128,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8820701140258927
NA,NA,COD_2_128,COD,NA,male,NA,prevalence,NA,Y015_039,0.004848752276716457
NA,NA,COD_2_128,COD,NA,male,NA,population,NA,Y015_039,32534.09781574309
NA,NA,COD_2_128,COD,NA,male,NA,art_coverage,NA,Y015_039,0.785509477376503
NA,NA,COD_2_129,COD,NA,both,NA,prevalence,NA,Y015_039,0.002915487689776491
NA,NA,COD_2_129,COD,NA,both,NA,population,NA,Y015_039,122500.9500151959
NA,NA,COD_2_129,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8407501871165177
NA,NA,COD_2_129,COD,NA,female,NA,prevalence,NA,Y015_039,0.0036351718736969776
NA,NA,COD_2_129,COD,NA,female,NA,population,NA,Y015_039,60374.98893386747
NA,NA,COD_2_129,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8656025324189718
NA,NA,COD_2_129,COD,NA,male,NA,prevalence,NA,Y015_039,0.0022160872477745117
NA,NA,COD_2_129,COD,NA,male,NA,population,NA,Y015_039,62125.96108132845
NA,NA,COD_2_129,COD,NA,male,NA,art_coverage,NA,Y015_039,0.801132472630653
NA,NA,COD_2_130,COD,NA,both,NA,prevalence,NA,Y015_039,0.0033091982637862474
NA,NA,COD_2_130,COD,NA,both,NA,population,NA,Y015_039,97124.10613706769
NA,NA,COD_2_130,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8637490162404874
NA,NA,COD_2_130,COD,NA,female,NA,prevalence,NA,Y015_039,0.00395976187051314
NA,NA,COD_2_130,COD,NA,female,NA,population,NA,Y015_039,47948.32151570484
NA,NA,COD_2_130,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8647249531394391
NA,NA,COD_2_130,COD,NA,male,NA,prevalence,NA,Y015_039,0.002674873194609688
NA,NA,COD_2_130,COD,NA,male,NA,population,NA,Y015_039,49175.78462136288
NA,NA,COD_2_130,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8623403447667412
NA,NA,COD_2_131,COD,NA,both,NA,prevalence,NA,Y015_039,0.009527525991554927
NA,NA,COD_2_131,COD,NA,both,NA,population,NA,Y015_039,419416.9038701519
NA,NA,COD_2_131,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8553060040065977
NA,NA,COD_2_131,COD,NA,female,NA,prevalence,NA,Y015_039,0.01210996856244515
NA,NA,COD_2_131,COD,NA,female,NA,population,NA,Y015_039,206739.0238117317
NA,NA,COD_2_131,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8711690751418528
NA,NA,COD_2_131,COD,NA,male,NA,prevalence,NA,Y015_039,0.007017196022076906
NA,NA,COD_2_131,COD,NA,male,NA,population,NA,Y015_039,212677.8800584201
NA,NA,COD_2_131,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8286946594856847
NA,NA,COD_2_132,COD,NA,both,NA,prevalence,NA,Y015_039,0.007696431629986974
NA,NA,COD_2_132,COD,NA,both,NA,population,NA,Y015_039,501506.9165800074
NA,NA,COD_2_132,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8833991156696455
NA,NA,COD_2_132,COD,NA,female,NA,prevalence,NA,Y015_039,0.009601625685367564
NA,NA,COD_2_132,COD,NA,female,NA,population,NA,Y015_039,247184.51809194882
NA,NA,COD_2_132,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8930021132178703
NA,NA,COD_2_132,COD,NA,male,NA,prevalence,NA,Y015_039,0.005844709260071489
NA,NA,COD_2_132,COD,NA,male,NA,population,NA,Y015_039,254322.3984880586
NA,NA,COD_2_132,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8680661793441973
NA,NA,COD_2_133,COD,NA,both,NA,prevalence,NA,Y015_039,0.001109188182644726
NA,NA,COD_2_133,COD,NA,both,NA,population,NA,Y015_039,151063.91891578308
NA,NA,COD_2_133,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8130967228614416
NA,NA,COD_2_133,COD,NA,female,NA,prevalence,NA,Y015_039,0.001408931170271986
NA,NA,COD_2_133,COD,NA,female,NA,population,NA,Y015_039,74462.44392128095
NA,NA,COD_2_133,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8298762006086545
NA,NA,COD_2_133,COD,NA,male,NA,prevalence,NA,Y015_039,8.178152631468445e-4
NA,NA,COD_2_133,COD,NA,male,NA,population,NA,Y015_039,76601.47499450226
NA,NA,COD_2_133,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7849962803562557
NA,NA,COD_2_134,COD,NA,both,NA,prevalence,NA,Y015_039,0.0014593487321301183
NA,NA,COD_2_134,COD,NA,both,NA,population,NA,Y015_039,513271.57849144517
NA,NA,COD_2_134,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8346307073713701
NA,NA,COD_2_134,COD,NA,female,NA,prevalence,NA,Y015_039,0.0019285330118444465
NA,NA,COD_2_134,COD,NA,female,NA,population,NA,Y015_039,253024.6850707059
NA,NA,COD_2_134,COD,NA,female,NA,art_coverage,NA,Y015_039,0.856800274774055
NA,NA,COD_2_134,COD,NA,male,NA,prevalence,NA,Y015_039,0.0010031849598966525
NA,NA,COD_2_134,COD,NA,male,NA,population,NA,Y015_039,260246.8934207394
NA,NA,COD_2_134,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7931944403918965
NA,NA,COD_2_135,COD,NA,both,NA,prevalence,NA,Y015_039,0.0014178385579508952
NA,NA,COD_2_135,COD,NA,both,NA,population,NA,Y015_039,463909.7866998206
NA,NA,COD_2_135,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7888594391710357
NA,NA,COD_2_135,COD,NA,female,NA,prevalence,NA,Y015_039,0.0020083300151956755
NA,NA,COD_2_135,COD,NA,female,NA,population,NA,Y015_039,229097.3573142451
NA,NA,COD_2_135,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8145924768294261
NA,NA,COD_2_135,COD,NA,male,NA,prevalence,NA,Y015_039,8.417190027578472e-4
NA,NA,COD_2_135,COD,NA,male,NA,population,NA,Y015_039,234812.4293855755
NA,NA,COD_2_135,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7289551388059403
NA,NA,COD_2_136,COD,NA,both,NA,prevalence,NA,Y015_039,0.0029570054353083622
NA,NA,COD_2_136,COD,NA,both,NA,population,NA,Y015_039,389348.6698510531
NA,NA,COD_2_136,COD,NA,both,NA,art_coverage,NA,Y015_039,0.86883578601006906
NA,NA,COD_2_136,COD,NA,female,NA,prevalence,NA,Y015_039,0.003722090820318793
NA,NA,COD_2_136,COD,NA,female,NA,population,NA,Y015_039,191917.7884507356
NA,NA,COD_2_136,COD,NA,female,NA,art_coverage,NA,Y015_039,0.885866561915421
NA,NA,COD_2_136,COD,NA,male,NA,prevalence,NA,Y015_039,0.0022132844225380343
NA,NA,COD_2_136,COD,NA,male,NA,population,NA,Y015_039,197430.8814003183
NA,NA,COD_2_136,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8409948187903077
NA,NA,COD_2_137,COD,NA,both,NA,prevalence,NA,Y015_039,0.003159637130738218
NA,NA,COD_2_137,COD,NA,both,NA,population,NA,Y015_039,405727.1634458865
NA,NA,COD_2_137,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8532174994120061
NA,NA,COD_2_137,COD,NA,female,NA,prevalence,NA,Y015_039,0.004080609674922449
NA,NA,COD_2_137,COD,NA,female,NA,population,NA,Y015_039,199946.4091537307
NA,NA,COD_2_137,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8731343923702546
NA,NA,COD_2_137,COD,NA,male,NA,prevalence,NA,Y015_039,0.002264776220288961
NA,NA,COD_2_137,COD,NA,male,NA,population,NA,Y015_039,205780.7542921558
NA,NA,COD_2_137,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8183492453241822
NA,NA,COD_2_138,COD,NA,both,NA,prevalence,NA,Y015_039,0.007733600001884513
NA,NA,COD_2_138,COD,NA,both,NA,population,NA,Y015_039,438433.0317568794
NA,NA,COD_2_138,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8312321236206724
NA,NA,COD_2_138,COD,NA,female,NA,prevalence,NA,Y015_039,0.010331795755052017
NA,NA,COD_2_138,COD,NA,female,NA,population,NA,Y015_039,216112.4549871149
NA,NA,COD_2_138,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8537154178194164
NA,NA,COD_2_138,COD,NA,male,NA,prevalence,NA,Y015_039,0.0052079567577343186
NA,NA,COD_2_138,COD,NA,male,NA,population,NA,Y015_039,222320.5767697646
NA,NA,COD_2_138,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7878741953699364
NA,NA,COD_2_139,COD,NA,both,NA,prevalence,NA,Y015_039,0.001394355152509509
NA,NA,COD_2_139,COD,NA,both,NA,population,NA,Y015_039,370880.7513361674
NA,NA,COD_2_139,COD,NA,both,NA,art_coverage,NA,Y015_039,0.879372993021274
NA,NA,COD_2_139,COD,NA,female,NA,prevalence,NA,Y015_039,0.0017054429525773316
NA,NA,COD_2_139,COD,NA,female,NA,population,NA,Y015_039,182814.5814668625
NA,NA,COD_2_139,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8921031143455839
NA,NA,COD_2_139,COD,NA,male,NA,prevalence,NA,Y015_039,0.0010919542156032714
NA,NA,COD_2_139,COD,NA,male,NA,population,NA,Y015_039,188066.1698693049
NA,NA,COD_2_139,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8600459477987705
NA,NA,COD_2_14,COD,NA,both,NA,prevalence,NA,Y015_039,0.005965181540561217
NA,NA,COD_2_14,COD,NA,both,NA,population,NA,Y015_039,193177.9979272656
NA,NA,COD_2_14,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8651034371677273
NA,NA,COD_2_14,COD,NA,female,NA,prevalence,NA,Y015_039,0.007893900447596068
NA,NA,COD_2_14,COD,NA,female,NA,population,NA,Y015_039,95284.2809824009
NA,NA,COD_2_14,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8766802888452292
NA,NA,COD_2_14,COD,NA,male,NA,prevalence,NA,Y015_039,0.004087874191229675
NA,NA,COD_2_14,COD,NA,male,NA,population,NA,Y015_039,97893.7169448647
NA,NA,COD_2_14,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8433438307708945
NA,NA,COD_2_140,COD,NA,both,NA,prevalence,NA,Y015_039,0.0024645373156684768
NA,NA,COD_2_140,COD,NA,both,NA,population,NA,Y015_039,83089.9627622551
NA,NA,COD_2_140,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8728557046352626
NA,NA,COD_2_140,COD,NA,female,NA,prevalence,NA,Y015_039,0.003176102076139272
NA,NA,COD_2_140,COD,NA,female,NA,population,NA,Y015_039,40983.79407215841
NA,NA,COD_2_140,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8904081086338189
NA,NA,COD_2_140,COD,NA,male,NA,prevalence,NA,Y015_039,0.0017719399001501499
NA,NA,COD_2_140,COD,NA,male,NA,population,NA,Y015_039,42106.16869009664
NA,NA,COD_2_140,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8422326502865612
NA,NA,COD_2_141,COD,NA,both,NA,prevalence,NA,Y015_039,0.0031535583028050158
NA,NA,COD_2_141,COD,NA,both,NA,population,NA,Y015_039,717288.7094648865
NA,NA,COD_2_141,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7848531526645397
NA,NA,COD_2_141,COD,NA,female,NA,prevalence,NA,Y015_039,0.004053050469549963
NA,NA,COD_2_141,COD,NA,female,NA,population,NA,Y015_039,353799.8042851746
NA,NA,COD_2_141,COD,NA,female,NA,art_coverage,NA,Y015_039,0.7974808909032932
NA,NA,COD_2_141,COD,NA,male,NA,prevalence,NA,Y015_039,0.002278042852359363
NA,NA,COD_2_141,COD,NA,male,NA,population,NA,Y015_039,363488.9051797124
NA,NA,COD_2_141,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7629849987402245
NA,NA,COD_2_142,COD,NA,both,NA,prevalence,NA,Y015_039,0.002086515575576856
NA,NA,COD_2_142,COD,NA,both,NA,population,NA,Y015_039,365805.866035275
NA,NA,COD_2_142,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8009600426403423
NA,NA,COD_2_142,COD,NA,female,NA,prevalence,NA,Y015_039,0.0026713858507072716
NA,NA,COD_2_142,COD,NA,female,NA,population,NA,Y015_039,180432.2882624868
NA,NA,COD_2_142,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8308542428370297
NA,NA,COD_2_142,COD,NA,male,NA,prevalence,NA,Y015_039,0.00151723551233161
NA,NA,COD_2_142,COD,NA,male,NA,population,NA,Y015_039,185373.577772788
NA,NA,COD_2_142,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7497285527973151
NA,NA,COD_2_143,COD,NA,both,NA,prevalence,NA,Y015_039,0.001557627014987013
NA,NA,COD_2_143,COD,NA,both,NA,population,NA,Y015_039,216677.4396729902
NA,NA,COD_2_143,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7955213787940179
NA,NA,COD_2_143,COD,NA,female,NA,prevalence,NA,Y015_039,0.0020663382330881647
NA,NA,COD_2_143,COD,NA,female,NA,population,NA,Y015_039,106875.2858738349
NA,NA,COD_2_143,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8165555104201222
NA,NA,COD_2_143,COD,NA,male,NA,prevalence,NA,Y015_039,0.0010624759183952624
NA,NA,COD_2_143,COD,NA,male,NA,population,NA,Y015_039,109802.1537991558
NA,NA,COD_2_143,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7557039388376003
NA,NA,COD_2_144,COD,NA,both,NA,prevalence,NA,Y015_039,0.007064901766217849
NA,NA,COD_2_144,COD,NA,both,NA,population,NA,Y015_039,44270.91658731009
NA,NA,COD_2_144,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7213339585653761
NA,NA,COD_2_144,COD,NA,female,NA,prevalence,NA,Y015_039,0.009803546318676358
NA,NA,COD_2_144,COD,NA,female,NA,population,NA,Y015_039,21836.45374071168
NA,NA,COD_2_144,COD,NA,female,NA,art_coverage,NA,Y015_039,0.759024524249679
NA,NA,COD_2_144,COD,NA,male,NA,prevalence,NA,Y015_039,0.004399258042500181
NA,NA,COD_2_144,COD,NA,male,NA,population,NA,Y015_039,22434.46284659842
NA,NA,COD_2_144,COD,NA,male,NA,art_coverage,NA,Y015_039,0.6395811166879484
NA,NA,COD_2_145,COD,NA,both,NA,prevalence,NA,Y015_039,0.002721444742657413
NA,NA,COD_2_145,COD,NA,both,NA,population,NA,Y015_039,109408.3755337859
NA,NA,COD_2_145,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7741752014046094
NA,NA,COD_2_145,COD,NA,female,NA,prevalence,NA,Y015_039,0.004009965597409614
NA,NA,COD_2_145,COD,NA,female,NA,population,NA,Y015_039,53616.78124288182
NA,NA,COD_2_145,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8116404384105298
NA,NA,COD_2_145,COD,NA,male,NA,prevalence,NA,Y015_039,0.0014831517403833567
NA,NA,COD_2_145,COD,NA,male,NA,population,NA,Y015_039,55791.59429090406
NA,NA,COD_2_145,COD,NA,male,NA,art_coverage,NA,Y015_039,0.6768297839317512
NA,NA,COD_2_146,COD,NA,both,NA,prevalence,NA,Y015_039,0.005505104476531851
NA,NA,COD_2_146,COD,NA,both,NA,population,NA,Y015_039,341666.5679857325
NA,NA,COD_2_146,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8888183584846228
NA,NA,COD_2_146,COD,NA,female,NA,prevalence,NA,Y015_039,0.007642987050436735
NA,NA,COD_2_146,COD,NA,female,NA,population,NA,Y015_039,167422.00598229718
NA,NA,COD_2_146,COD,NA,female,NA,art_coverage,NA,Y015_039,0.9093724635173697
NA,NA,COD_2_146,COD,NA,male,NA,prevalence,NA,Y015_039,0.0034509308199060927
NA,NA,COD_2_146,COD,NA,male,NA,population,NA,Y015_039,174244.5620034353
NA,NA,COD_2_146,COD,NA,male,NA,art_coverage,NA,Y015_039,0.8450783613619287
NA,NA,COD_2_147,COD,NA,both,NA,prevalence,NA,Y015_039,9.477835501451971e-4
NA,NA,COD_2_147,COD,NA,both,NA,population,NA,Y015_039,284938.8038561538
NA,NA,COD_2_147,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8359575777104885
NA,NA,COD_2_147,COD,NA,female,NA,prevalence,NA,Y015_039,0.001270909831193734
NA,NA,COD_2_147,COD,NA,female,NA,population,NA,Y015_039,139622.760496397
NA,NA,COD_2_147,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8593231782306336
NA,NA,COD_2_147,COD,NA,male,NA,prevalence,NA,Y015_039,6.373169126987118e-4
NA,NA,COD_2_147,COD,NA,male,NA,population,NA,Y015_039,145316.0433597564
NA,NA,COD_2_147,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7911884225719429
NA,NA,COD_2_148,COD,NA,both,NA,prevalence,NA,Y015_039,0.0012141676517345426
NA,NA,COD_2_148,COD,NA,both,NA,population,NA,Y015_039,414331.0030317899
NA,NA,COD_2_148,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7788415061538445
NA,NA,COD_2_148,COD,NA,female,NA,prevalence,NA,Y015_039,0.0016986858203400874
NA,NA,COD_2_148,COD,NA,female,NA,population,NA,Y015_039,203028.1647942045
NA,NA,COD_2_148,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8081419957418287
NA,NA,COD_2_148,COD,NA,male,NA,prevalence,NA,Y015_039,7.486233391170962e-4
NA,NA,COD_2_148,COD,NA,male,NA,population,NA,Y015_039,211302.83823758538
NA,NA,COD_2_148,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7149599430102553
NA,NA,COD_2_149,COD,NA,both,NA,prevalence,NA,Y015_039,0.00204422108403122
NA,NA,COD_2_149,COD,NA,both,NA,population,NA,Y015_039,262950.5398860859
NA,NA,COD_2_149,COD,NA,both,NA,art_coverage,NA,Y015_039,0.784058302213217
NA,NA,COD_2_149,COD,NA,female,NA,prevalence,NA,Y015_039,0.002924607580224785
NA,NA,COD_2_149,COD,NA,female,NA,population,NA,Y015_039,128849.5542771027
NA,NA,COD_2_149,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8203255023300188
NA,NA,COD_2_149,COD,NA,male,NA,prevalence,NA,Y015_039,0.0011983107642004175
NA,NA,COD_2_149,COD,NA,male,NA,population,NA,Y015_039,134100.9856089834
NA,NA,COD_2_149,COD,NA,male,NA,art_coverage,NA,Y015_039,0.6990104950961445
NA,NA,COD_2_150,COD,NA,both,NA,prevalence,NA,Y015_039,0.002419906710643298
NA,NA,COD_2_150,COD,NA,both,NA,population,NA,Y015_039,135413.1505800291
NA,NA,COD_2_150,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8063389337545075
NA,NA,COD_2_150,COD,NA,female,NA,prevalence,NA,Y015_039,0.0030435565437752716
NA,NA,COD_2_150,COD,NA,female,NA,population,NA,Y015_039,66352.77228251671
NA,NA,COD_2_150,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8325236905344668
NA,NA,COD_2_150,COD,NA,male,NA,prevalence,NA,Y015_039,0.001820707917037416
NA,NA,COD_2_150,COD,NA,male,NA,population,NA,Y015_039,69060.3782975123
NA,NA,COD_2_150,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7642837283972405
NA,NA,COD_2_151,COD,NA,both,NA,prevalence,NA,Y015_039,0.005719892574823516
NA,NA,COD_2_151,COD,NA,both,NA,population,NA,Y015_039,107667.4566871782
NA,NA,COD_2_151,COD,NA,both,NA,art_coverage,NA,Y015_039,0.811561906353029
NA,NA,COD_2_151,COD,NA,female,NA,prevalence,NA,Y015_039,0.007588945784144039
NA,NA,COD_2_151,COD,NA,female,NA,population,NA,Y015_039,52777.68566612949
NA,NA,COD_2_151,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8317995693557332
NA,NA,COD_2_151,COD,NA,male,NA,prevalence,NA,Y015_039,0.00392275804611575
NA,NA,COD_2_151,COD,NA,male,NA,population,NA,Y015_039,54889.7710210488
NA,NA,COD_2_151,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7739167408118203
NA,NA,COD_2_152,COD,NA,both,NA,prevalence,NA,Y015_039,0.003295640998745528
NA,NA,COD_2_152,COD,NA,both,NA,population,NA,Y015_039,135351.9676457192
NA,NA,COD_2_152,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7871476250619073
NA,NA,COD_2_152,COD,NA,female,NA,prevalence,NA,Y015_039,0.0044002227825964725
NA,NA,COD_2_152,COD,NA,female,NA,population,NA,Y015_039,66330.80945978998
NA,NA,COD_2_152,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8232141676042286
NA,NA,COD_2_152,COD,NA,male,NA,prevalence,NA,Y015_039,0.0022341142761715055
NA,NA,COD_2_152,COD,NA,male,NA,population,NA,Y015_039,69021.15818592934
NA,NA,COD_2_152,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7188812491914013
NA,NA,COD_2_153,COD,NA,both,NA,prevalence,NA,Y015_039,0.0014193494920883426
NA,NA,COD_2_153,COD,NA,both,NA,population,NA,Y015_039,190159.7277384368
NA,NA,COD_2_153,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8112673711434121
NA,NA,COD_2_153,COD,NA,female,NA,prevalence,NA,Y015_039,0.0018392294564064941
NA,NA,COD_2_153,COD,NA,female,NA,population,NA,Y015_039,93191.38669375979
NA,NA,COD_2_153,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8291167782648162
NA,NA,COD_2_153,COD,NA,male,NA,prevalence,NA,Y015_039,0.0010158240146162006
NA,NA,COD_2_153,COD,NA,male,NA,population,NA,Y015_039,96968.3410446769
NA,NA,COD_2_153,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7802084016593066
NA,NA,COD_2_154,COD,NA,both,NA,prevalence,NA,Y015_039,9.836894637539355e-4
NA,NA,COD_2_154,COD,NA,both,NA,population,NA,Y015_039,298447.072286764
NA,NA,COD_2_154,COD,NA,both,NA,art_coverage,NA,Y015_039,0.7905098515726664
NA,NA,COD_2_154,COD,NA,female,NA,prevalence,NA,Y015_039,0.001299110648837884
NA,NA,COD_2_154,COD,NA,female,NA,population,NA,Y015_039,146257.4674758653
NA,NA,COD_2_154,COD,NA,female,NA,art_coverage,NA,Y015_039,0.8148000402970755
NA,NA,COD_2_154,COD,NA,male,NA,prevalence,NA,Y015_039,6.805629540561414e-4
NA,NA,COD_2_154,COD,NA,male,NA,population,NA,Y015_039,152189.6048108983
NA,NA,COD_2_154,COD,NA,male,NA,art_coverage,NA,Y015_039,0.7459501999554922
NA,NA,COD_2_155,COD,NA,both,NA,prevalence,NA,Y015_039,0.011308009991385416
NA,NA,COD_2_155,COD,NA,both,NA,population,NA,Y015_039,508624.5035386773
NA,NA,COD_2_155,COD,NA,both,NA,art_coverage,NA,Y015_039,0.8761681824780992
NA,NA,COD_2_155,COD,NA,female,NA,prevalence,NA,Y015_039,0.0145513176247288
