area_level,area_level_label,area_id,iso3,area_name,sex,year,indicator,age_group_label,age_group,mean,provincial_value,ratio,organisation,country,pop_data_source,fertility_fit_level,admin1_level,mics,dhs,calendar_quarter
2,State,NGA_2_ZA,NGA,Zamfara,both,2022,art_coverage,15-29,Y015_029,0.4435813861306503,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,both,2022,art_coverage,15-29,Y015_029,0.3554010512713071,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,both,2022,population,15-49,Y015_049,2535698.22691569,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,both,2022,population,15-29,Y015_029,404032.633186926,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,both,2022,population,15-29,Y015_029,992876.728520133,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,prevalence,15-49,Y015_049,0.0030889553784197,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,prevalence,15-29,Y015_029,0.00311048267481339,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,prevalence,15-29,Y015_029,0.0012571900270812,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,art_coverage,15-49,Y015_049,0.5953231496314287,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,art_coverage,15-29,Y015_029,0.48840876496827235,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,art_coverage,15-29,Y015_029,0.3598787882296317,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,population,15-49,Y015_049,1236863.9663378,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,population,15-29,Y015_029,197183.213219608,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,female,2022,population,15-29,Y015_029,480981.346560042,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,prevalence,15-49,Y015_049,0.00171815090027954,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,prevalence,15-29,Y015_029,0.00140088626561298,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,prevalence,15-29,Y015_029,5.906615164335968e-4,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,art_coverage,15-49,Y015_049,0.49109161500000703,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,art_coverage,15-29,Y015_029,0.3486993738723456,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,art_coverage,15-29,Y015_029,0.34644600465178865,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,population,15-49,Y015_049,1298834.26057789,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,population,15-29,Y015_029,206849.419967318,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
2,State,NGA_2_ZA,NGA,Zamfara,male,2022,population,15-29,Y015_029,511895.38196009,NA,NA,nigeria,Nigeria,orderly,3,2,1,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,prevalence,15-49,Y015_049,0.04344515243683972,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,prevalence,15-29,Y015_029,0.03156372607388148,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,prevalence,15-29,Y015_029,0.01320972968198448,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,art_coverage,15-49,Y015_049,0.8981449957328156,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,art_coverage,15-29,Y015_029,0.8369691719082258,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,art_coverage,15-29,Y015_029,0.8070357817973751,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,population,15-49,Y015_049,818350.028709233,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,population,15-29,Y015_029,127750.840831807,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,both,2022,population,15-29,Y015_029,325223.434875634,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,prevalence,15-49,Y015_049,0.05515294618450784,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,prevalence,15-29,Y015_029,0.04295894429709406,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,prevalence,15-29,Y015_029,0.01691756407659208,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,art_coverage,15-49,Y015_049,0.9090147664336824,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,art_coverage,15-29,Y015_029,0.8669295797442738,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,art_coverage,15-29,Y015_029,0.8248866345082538,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,population,15-49,Y015_049,417705.715765316,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,population,15-29,Y015_029,65129.1433955087,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,female,2022,population,15-29,Y015_029,163307.196777321,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,prevalence,15-49,Y015_049,0.03123878332238043,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,prevalence,15-29,Y015_029,0.0197122299939854,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,prevalence,15-29,Y015_029,0.00947004274131932,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,art_coverage,15-49,Y015_049,0.87813686924339,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,art_coverage,15-29,Y015_029,0.7690619296293544,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,art_coverage,15-29,Y015_029,0.7748725428960389,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,population,15-49,Y015_049,400644.312943917,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,population,15-29,Y015_029,62621.6974362984,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_1,RWA,Kigali City,male,2022,population,15-29,Y015_029,161916.238098313,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,prevalence,15-49,Y015_049,0.01616310206957958,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,prevalence,15-29,Y015_029,0.0111274107362062,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,prevalence,15-29,Y015_029,0.00540375529115714,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,art_coverage,15-49,Y015_049,0.9125520403136494,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,art_coverage,15-29,Y015_029,0.8587905352370985,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,art_coverage,15-29,Y015_029,0.833869123350158,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,population,15-49,Y015_049,1860832.12721947,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,population,15-29,Y015_029,290493.446127765,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,both,2022,population,15-29,Y015_029,739518.749734189,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,prevalence,15-49,Y015_049,0.02063661480482157,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,prevalence,15-29,Y015_029,0.01516108183610587,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,prevalence,15-29,Y015_029,0.00668988407910995,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,art_coverage,15-49,Y015_049,0.9274412857997458,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,art_coverage,15-29,Y015_029,0.8926064641914494,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,art_coverage,15-29,Y015_029,0.8579454616605792,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,population,15-49,Y015_049,949818.264634725,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,population,15-29,Y015_029,148098.692792491,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,female,2022,population,15-29,Y015_029,371341.619431729,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,prevalence,15-49,Y015_049,0.01149904120561705,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,prevalence,15-29,Y015_029,0.00693216194327185,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,prevalence,15-29,Y015_029,0.00410657220288708,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,art_coverage,15-49,Y015_049,0.8846930707325931,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,art_coverage,15-29,Y015_029,0.7818703976902398,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,art_coverage,15-29,Y015_029,0.7943100249207813,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,population,15-49,Y015_049,911013.862584742,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,population,15-29,Y015_029,142394.753335274,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_2,RWA,Southern Province,male,2022,population,15-29,Y015_029,368177.13030246,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,prevalence,15-49,Y015_049,0.01832392350910973,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,prevalence,15-29,Y015_029,0.01258021401308049,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,prevalence,15-29,Y015_029,0.00624638618181041,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,art_coverage,15-49,Y015_049,0.9145516424882256,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,art_coverage,15-29,Y015_029,0.8626050643273274,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,art_coverage,15-29,Y015_029,0.8372203889715526,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,population,15-49,Y015_049,1616580.24927813,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,population,15-29,Y015_029,252362.305394966,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,both,2022,population,15-29,Y015_029,642449.393466789,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,prevalence,15-49,Y015_049,0.02364854597523844,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,prevalence,15-29,Y015_029,0.01731580040018993,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,prevalence,15-29,Y015_029,0.00775188618787874,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,art_coverage,15-49,Y015_049,0.9319776219316532,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,art_coverage,15-29,Y015_029,0.8992959638848674,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,art_coverage,15-29,Y015_029,0.8662916373426418,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,population,15-49,Y015_049,825143.431907401,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,population,15-29,Y015_029,128659.156134852,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,female,2022,population,15-29,Y015_029,322598.170247647,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,prevalence,15-49,Y015_049,0.01277252994378538,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,prevalence,15-29,Y015_029,0.00765490247482652,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,prevalence,15-29,Y015_029,0.00472795663704451,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,art_coverage,15-49,Y015_049,0.8809130427942824,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,art_coverage,15-29,Y015_029,0.7762831205771601,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,art_coverage,15-29,Y015_029,0.7891462551006275,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,population,15-49,Y015_049,791436.817370726,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,population,15-29,Y015_029,123703.149260114,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_3,RWA,Western Province,male,2022,population,15-29,Y015_029,319851.223219142,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,prevalence,15-49,Y015_049,0.01621769896128452,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,prevalence,15-29,Y015_029,0.01123461278327392,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,prevalence,15-29,Y015_029,0.00523368916669619,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,art_coverage,15-49,Y015_049,0.8971819085353563,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,art_coverage,15-29,Y015_029,0.8355701023877955,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,art_coverage,15-29,Y015_029,0.8049527399748487,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,population,15-49,Y015_049,1014269.77991674,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,population,15-29,Y015_029,158334.517248651,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,both,2022,population,15-29,Y015_029,403083.933039669,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,prevalence,15-49,Y015_049,0.02106856817179187,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,prevalence,15-29,Y015_029,0.01552309664240475,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,prevalence,15-29,Y015_029,0.00659981953481414,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,art_coverage,15-49,Y015_049,0.9164076993892174,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,art_coverage,15-29,Y015_029,0.876403349837371,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,art_coverage,15-29,Y015_029,0.836003114089417,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,population,15-49,Y015_049,517709.876497883,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,population,15-29,Y015_029,80720.9462761359,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,female,2022,population,15-29,Y015_029,202405.180377784,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,prevalence,15-49,Y015_049,0.01116021670669987,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,prevalence,15-29,Y015_029,0.00677443306391066,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,prevalence,15-29,Y015_029,0.00385580605794295,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,art_coverage,15-49,Y015_049,0.8593410126372172,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,art_coverage,15-29,Y015_029,0.7382577649072197,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,art_coverage,15-29,Y015_029,0.7513479070229134,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,population,15-49,Y015_049,496559.903418854,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,population,15-29,Y015_029,77613.5709725151,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_4,RWA,Northern Province,male,2022,population,15-29,Y015_029,200678.752661886,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,prevalence,15-49,Y015_049,0.02274439981844506,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,prevalence,15-29,Y015_029,0.01588642453790289,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,prevalence,15-29,Y015_029,0.00752008458946638,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,art_coverage,15-49,Y015_049,0.8924661008727757,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,art_coverage,15-29,Y015_029,0.8288124474265789,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,art_coverage,15-29,Y015_029,0.7989150307888083,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,population,15-49,Y015_049,1507092.48689644,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,population,15-29,Y015_029,235270.31215681,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,both,2022,population,15-29,Y015_029,598937.94218372,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,prevalence,15-49,Y015_049,0.02937993561354408,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,prevalence,15-29,Y015_029,0.02183959352565983,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,prevalence,15-29,Y015_029,0.00945266146343533,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,art_coverage,15-49,Y015_049,0.9017749440627824,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,art_coverage,15-29,Y015_029,0.8561757469366001,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,art_coverage,15-29,Y015_029,0.8119628052595793,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,population,15-49,Y015_049,769260.875504675,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,population,15-29,Y015_029,119944.842601012,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,female,2022,population,15-29,Y015_029,300749.45836552,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,prevalence,15-49,Y015_049,0.0158262114454204,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,prevalence,15-29,Y015_029,0.00969480077982001,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,prevalence,15-29,Y015_029,0.00557090989078737,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,art_coverage,15-49,Y015_049,0.8744489557261803,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,art_coverage,15-29,Y015_029,0.764701754123077,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,art_coverage,15-29,Y015_029,0.7765855616107079,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,population,15-49,Y015_049,737831.611391763,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,population,15-29,Y015_029,115325.469555799,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Province,RWA_1_5,RWA,Eastern Province,male,2022,population,15-29,Y015_029,298188.4838182,NA,NA,rwanda,Rwanda,orderly,2,1,0,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,prevalence,15-49,Y015_049,0.00226736801862195,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,prevalence,15-29,Y015_029,0.00200615116925089,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,prevalence,15-29,Y015_029,4.213795636493576e-4,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,art_coverage,15-49,Y015_049,0.7025239257883298,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,art_coverage,15-29,Y015_029,0.6296532412976638,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,art_coverage,15-29,Y015_029,0.7245764926562429,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,population,15-49,Y015_049,2291533.31969838,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,population,15-29,Y015_029,387459.869680327,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
1,Region,SEN_1_01dq,SEN,Dakar,both,2022,population,15-29,Y015_029,912620.781642917,NA,NA,senegal,Senegal,worldpop,2,1,1,1,NA
