kp,iso3,area_id,logit_gen_prev,logit_kp_prev,obs_iid,method,positive,negative,denominator,id.ref,id.iso3,id.area,idx,id.ref.nat,lower,median,upper,indicator,source,gen_prev,region
People who inject drugs,NA,NA,-1.5095870525872435,NA,NA,NA,NA,NA,1,NA,NA,NA,50,NA,-1.2035809750128887,0.4583246506860552,0.9197850194935839,prevalence,75th centile,0.18100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.4762136922893392,NA,NA,NA,NA,NA,1,NA,NA,NA,51,NA,-1.1943753705765103,0.46420533964328725,0.9563876414060486,prevalence,75th centile,0.186,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.4435254890118618,NA,NA,NA,NA,NA,1,NA,NA,NA,52,NA,-1.1874369999210468,0.47044783771455384,0.9898216430515823,prevalence,75th centile,0.19099999999999998,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.411484609948449,NA,NA,NA,NA,NA,1,NA,NA,NA,53,NA,-1.1769535282589305,0.4756022473801167,1.0214345028727707,prevalence,75th centile,0.196,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.3800560377071986,NA,NA,NA,NA,NA,1,NA,NA,NA,54,NA,-1.1614186258729338,0.4805423220703484,1.0533609258526702,prevalence,75th centile,0.20100000000000004,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.3492072924575547,NA,NA,NA,NA,NA,1,NA,NA,NA,55,NA,-1.1539092291723825,0.48589255809926374,1.084721072033073,prevalence,75th centile,0.20600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.3189081873698076,NA,NA,NA,NA,NA,1,NA,NA,NA,56,NA,-1.1425285305398576,0.4906187711613991,1.1155350659141858,prevalence,75th centile,0.21100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.289130612666243,NA,NA,NA,NA,NA,1,NA,NA,NA,57,NA,-1.1307342526194288,0.49584836389815107,1.1466464788984356,prevalence,75th centile,0.21599999999999997,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.2598483443529955,NA,NA,NA,NA,NA,1,NA,NA,NA,58,NA,-1.1190224742644588,0.5004479668688281,1.1760761078949147,prevalence,75th centile,0.221,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.2310368743174411,NA,NA,NA,NA,NA,1,NA,NA,NA,59,NA,-1.1074989970690596,0.5059488483894977,1.2050817068046653,prevalence,75th centile,0.22600000000000003,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.2026732589838505,NA,NA,NA,NA,NA,1,NA,NA,NA,60,NA,-1.096475573538842,0.5116349477742458,1.2340015750559334,prevalence,75th centile,0.23099999999999998,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.1747359841409104,NA,NA,NA,NA,NA,1,NA,NA,NA,61,NA,-1.0879573589177751,0.5162674598665672,1.262486741641889,prevalence,75th centile,0.23600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.147204843904975,NA,NA,NA,NA,NA,1,NA,NA,NA,62,NA,-1.0795629767666595,0.5212717382092106,1.2905578087137763,prevalence,75th centile,0.24100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.1200608320755931,NA,NA,NA,NA,NA,1,NA,NA,NA,63,NA,-1.070870293742014,0.5256331495031165,1.31818166478976,prevalence,75th centile,0.24600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.0932860443854355,NA,NA,NA,NA,NA,1,NA,NA,NA,64,NA,-1.0626970591756995,0.5296990218412159,1.3488365286082311,prevalence,75th centile,0.251,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.0668635903535293,NA,NA,NA,NA,NA,1,NA,NA,NA,65,NA,-1.0546313774933824,0.5338740691683859,1.3823874088608425,prevalence,75th centile,0.256,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.0407775136255082,NA,NA,NA,NA,NA,1,NA,NA,NA,66,NA,-1.047415863330843,0.5374027189868884,1.415511161692635,prevalence,75th centile,0.261,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.0150127198328165,NA,NA,NA,NA,NA,1,NA,NA,NA,67,NA,-1.0401952030898185,0.5412757618934526,1.440805358438204,prevalence,75th centile,0.266,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.9895549111289571,NA,NA,NA,NA,NA,1,NA,NA,NA,68,NA,-1.033853241215107,0.5452324140891368,1.4657354845177588,prevalence,75th centile,0.271,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.9643905266685663,NA,NA,NA,NA,NA,1,NA,NA,NA,69,NA,-1.0273767220552963,0.5496428009986706,1.4903782683727902,prevalence,75th centile,0.276,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.9395066883873008,NA,NA,NA,NA,NA,1,NA,NA,NA,70,NA,-1.0209710395087697,0.5535072027110448,1.5147463211345806,prevalence,75th centile,0.281,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.9148911515197317,NA,NA,NA,NA,NA,1,NA,NA,NA,71,NA,-1.0146344240275202,0.5572339403831419,1.5387635589414732,prevalence,75th centile,0.28600000000000003,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.8905322593606347,NA,NA,NA,NA,NA,1,NA,NA,NA,72,NA,-1.0058005760453785,0.5615020823935049,1.5624942294748696,prevalence,75th centile,0.29100000000000004,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.866418901833982,NA,NA,NA,NA,NA,1,NA,NA,NA,73,NA,-0.9961520201109257,0.566405968859764,1.585985697772425,prevalence,75th centile,0.29600000000000004,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.8425404774849347,NA,NA,NA,NA,NA,1,NA,NA,NA,74,NA,-0.987527567042859,0.5711623509404029,1.6092482918749342,prevalence,75th centile,0.301,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.8188868585544237,NA,NA,NA,NA,NA,1,NA,NA,NA,75,NA,-0.9798130098765295,0.5750146564769928,1.632291878344151,prevalence,75th centile,0.306,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7954483588344246,NA,NA,NA,NA,NA,1,NA,NA,NA,76,NA,-0.971779540244581,0.5784292046426305,1.6551258935784885,prevalence,75th centile,0.31099999999999994,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7722157040356383,NA,NA,NA,NA,NA,1,NA,NA,NA,77,NA,-0.9655981381852133,0.5817859340002343,1.6793457350681797,prevalence,75th centile,0.316,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7491800044286803,NA,NA,NA,NA,NA,1,NA,NA,NA,78,NA,-0.9593871732494197,0.5851706917391797,1.710589929089021,prevalence,75th centile,0.32099999999999995,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7263327295455992,NA,NA,NA,NA,NA,1,NA,NA,NA,79,NA,-0.9526149641516488,0.5892444923929533,1.7415785555025574,prevalence,75th centile,0.326,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7036656847511655,NA,NA,NA,NA,NA,1,NA,NA,NA,80,NA,-0.9458961774358591,0.5932741003815418,1.772322729003694,prevalence,75th centile,0.331,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.6811709895132295,NA,NA,NA,NA,NA,1,NA,NA,NA,81,NA,-0.9391359652147379,0.5972606983850925,1.8028331382574017,prevalence,75th centile,0.336,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.6588410572189904,NA,NA,NA,NA,NA,1,NA,NA,NA,82,NA,-0.9323630628559489,0.6016951608517374,1.8331200732746786,prevalence,75th centile,0.34099999999999997,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.6366685763994742,NA,NA,NA,NA,NA,1,NA,NA,NA,83,NA,-0.9256121527254167,0.6059132543815371,1.863193450878504,prevalence,75th centile,0.3460000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.6146464932382241,NA,NA,NA,NA,NA,1,NA,NA,NA,84,NA,-0.918907034542257,0.6098072424413943,1.893062838427965,prevalence,75th centile,0.35100000000000003,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5927679952523229,NA,NA,NA,NA,NA,1,NA,NA,NA,85,NA,-0.9131591966655566,0.6131475156614739,1.919152425361657,prevalence,75th centile,0.3560000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5710264960446539,NA,NA,NA,NA,NA,1,NA,NA,NA,86,NA,-0.9087970218906101,0.6167667845596426,1.942679925472344,prevalence,75th centile,0.361,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5494156210358597,NA,NA,NA,NA,NA,1,NA,NA,NA,87,NA,-0.9043469033600054,0.6207068050428564,1.9660660709862694,prevalence,75th centile,0.366,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5279291940930053,NA,NA,NA,NA,NA,1,NA,NA,NA,88,NA,-0.8959740327906223,0.6249430238345703,1.9893175453877199,prevalence,75th centile,0.371,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5065612249795332,NA,NA,NA,NA,NA,1,NA,NA,NA,89,NA,-0.8876473230871658,0.6285635360358581,2.012363295449461,prevalence,75th centile,0.37599999999999995,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.4853058975578951,NA,NA,NA,NA,NA,1,NA,NA,NA,90,NA,-0.8811939891639876,0.6322906263892927,2.035238318444505,prevalence,75th centile,0.381,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.4641575586823115,NA,NA,NA,NA,NA,1,NA,NA,NA,91,NA,-0.8754007338419948,0.6359642658540322,2.057932196523225,prevalence,75th centile,0.386,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.44311070772453126,NA,NA,NA,NA,NA,1,NA,NA,NA,92,NA,-0.8668622468031547,0.6396305858691096,2.080517169857858,prevalence,75th centile,0.391,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.4221599866803344,NA,NA,NA,NA,NA,1,NA,NA,NA,93,NA,-0.860549340000642,0.6437277830623536,2.1029989880202855,prevalence,75th centile,0.396,Eastern and Southern Africa
Men who have sex with men,NA,NA,-6.906754778648554,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,-3.5225953205029925,0.054672100306251976,-2.1613608005570506,prevalence,75th centile,9.999999999999994e-4,Western and Central Africa
Men who have sex with men,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,-2.6384680980677304,0.10050177768231279,-1.7387846664673494,prevalence,75th centile,0.006000000000000001,Western and Central Africa
Men who have sex with men,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,-2.391201546597076,0.12257236473859669,-1.528624208309228,prevalence,75th centile,0.010999999999999998,Western and Central Africa
Men who have sex with men,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,-2.2365767259271796,0.138738390246362,-1.3816211734950106,prevalence,75th centile,0.016000000000000007,Western and Central Africa
Men who have sex with men,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,-2.1393740001321397,0.1512628199129163,-1.2653109495099673,prevalence,75th centile,0.021000000000000005,Western and Central Africa
Men who have sex with men,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,-2.0838852246089776,0.16192518393407668,-1.1736036873583324,prevalence,75th centile,0.026000000000000006,Western and Central Africa
Men who have sex with men,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,7,NA,-2.035863219632516,0.17111169914363655,-1.1159583777271551,prevalence,75th centile,0.031000000000000007,Western and Central Africa
Men who have sex with men,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,8,NA,-2.0022934696436576,0.179977629613427,-1.0408050865696463,prevalence,75th centile,0.036,Western and Central Africa
Men who have sex with men,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,9,NA,-1.965766452017378,0.18766015782259263,-0.9878378845838348,prevalence,75th centile,0.04100000000000001,Western and Central Africa
Men who have sex with men,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,-1.933018406723962,0.19497537079880803,-0.9319159164326993,prevalence,75th centile,0.046000000000000006,Western and Central Africa
Men who have sex with men,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,11,NA,-1.9025132252506138,0.20206155398926948,-0.8816380718333204,prevalence,75th centile,0.05100000000000001,Western and Central Africa
Men who have sex with men,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,12,NA,-1.8862664145901442,0.2077990423424508,-0.8348717377196041,prevalence,75th centile,0.05599999999999999,Western and Central Africa
Men who have sex with men,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,13,NA,-1.8714923724665529,0.21361697589990664,-0.7874715915674853,prevalence,75th centile,0.061000000000000006,Western and Central Africa
Men who have sex with men,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,14,NA,-1.8541722004208678,0.2191536752545883,-0.7574260557127408,prevalence,75th centile,0.06600000000000002,Western and Central Africa
Men who have sex with men,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,15,NA,-3.6751427088741617,0.0498035527431067,-2.202659954737228,prevalence,75th centile,0.006000000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,16,NA,-3.3328027894804464,0.06355827650585545,-2.1026625203423563,prevalence,75th centile,0.010999999999999998,Eastern and Southern Africa
Men who have sex with men,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,17,NA,-3.140389510830345,0.07359936086028301,-1.9954465426883985,prevalence,75th centile,0.016000000000000007,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,18,NA,-3.0055548122698847,0.08178972347286761,-1.9100824754388235,prevalence,75th centile,0.021000000000000005,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,19,NA,-2.8993169172017423,0.08857256804823001,-1.8346307438866436,prevalence,75th centile,0.026000000000000006,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,20,NA,-2.83024349902506,0.09510938558306616,-1.7839815629455247,prevalence,75th centile,0.031000000000000007,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,21,NA,-2.751297975115539,0.10078930066919561,-1.7187276685260444,prevalence,75th centile,0.036,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,22,NA,-2.6916981296819316,0.10634116769133332,-1.6571278790404749,prevalence,75th centile,0.04100000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,23,NA,-2.6568483765426967,0.11130428905885635,-1.5831883813934686,prevalence,75th centile,0.046000000000000006,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,24,NA,-2.615448891517884,0.11500305464952944,-1.5266621777622702,prevalence,75th centile,0.05100000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,25,NA,-2.5769130260040978,0.11923490816350599,-1.4885777151698327,prevalence,75th centile,0.05599999999999999,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,26,NA,-2.547559640052068,0.12316574936329502,-1.4497865337498477,prevalence,75th centile,0.061000000000000006,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,27,NA,-2.5273430879672065,0.12637793659519783,-1.398290860238282,prevalence,75th centile,0.06600000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.571428861772523,NA,NA,NA,NA,NA,1,NA,NA,NA,28,NA,-2.5030133906895284,0.13000490568292605,-1.361402017118724,prevalence,75th centile,0.071,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.497978731355353,NA,NA,NA,NA,NA,1,NA,NA,NA,29,NA,-2.489995247553039,0.1334932579153718,-1.330032592609721,prevalence,75th centile,0.076,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.428836967683248,NA,NA,NA,NA,NA,1,NA,NA,NA,30,NA,-2.477771347112513,0.136889821941272,-1.2876265613487845,prevalence,75th centile,0.081,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.3634832752006423,NA,NA,NA,NA,NA,1,NA,NA,NA,31,NA,-2.4698316321474865,0.14035592615091516,-1.2509215944735521,prevalence,75th centile,0.08600000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.3014855876606286,NA,NA,NA,NA,NA,1,NA,NA,NA,32,NA,-2.4509020983403795,0.1436917875363947,-1.2234570107417129,prevalence,75th centile,0.09100000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.2424811689243405,NA,NA,NA,NA,NA,1,NA,NA,NA,33,NA,-2.432760717391893,0.1469006960713275,-1.186271931202201,prevalence,75th centile,0.09599999999999999,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.1861625176303607,NA,NA,NA,NA,NA,1,NA,NA,NA,34,NA,-2.420230239340405,0.15016998781167415,-1.1602703416443179,prevalence,75th centile,0.10100000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.132266681061447,NA,NA,NA,NA,NA,1,NA,NA,NA,35,NA,-2.4087307552228587,0.15329509143458467,-1.129958799257127,prevalence,75th centile,0.10600000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.0805670342015703,NA,NA,NA,NA,NA,1,NA,NA,NA,36,NA,-2.39909680575315,0.1558396658922096,-1.1011225994174896,prevalence,75th centile,0.11100000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.0308668715312788,NA,NA,NA,NA,NA,1,NA,NA,NA,37,NA,-2.3889418243160003,0.15856776151391586,-1.0732613693254782,prevalence,75th centile,0.116,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.9829943520884359,NA,NA,NA,NA,NA,1,NA,NA,NA,38,NA,-2.377804824601325,0.16138228595545176,-1.0437275703008864,prevalence,75th centile,0.12100000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.9367984687040574,NA,NA,NA,NA,NA,1,NA,NA,NA,39,NA,-2.364759449867155,0.16411494516951125,-1.0132943950275604,prevalence,75th centile,0.126,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.8921458020642405,NA,NA,NA,NA,NA,1,NA,NA,NA,40,NA,-2.3546181990528114,0.16674529283951128,-0.983260949185586,prevalence,75th centile,0.131,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.8489178830680035,NA,NA,NA,NA,NA,1,NA,NA,NA,41,NA,-2.3454818603730185,0.1691592263986837,-0.9545459013611808,prevalence,75th centile,0.136,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.807009031606087,NA,NA,NA,NA,NA,1,NA,NA,NA,42,NA,-2.33139508431397,0.17169966916210785,-0.9276561067617735,prevalence,75th centile,0.14100000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.7663245720802332,NA,NA,NA,NA,NA,1,NA,NA,NA,43,NA,-2.317718830966397,0.17431470228734133,-0.8984369809057676,prevalence,75th centile,0.14600000000000005,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.726779349496423,NA,NA,NA,NA,NA,1,NA,NA,NA,44,NA,-2.3054679556671616,0.1767499058831114,-0.8714511248140088,prevalence,75th centile,0.15100000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.6882964873464201,NA,NA,NA,NA,NA,1,NA,NA,NA,45,NA,-2.302602181385139,0.17926301406616524,-0.8432377080144151,prevalence,75th centile,0.156,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.6508063414827432,NA,NA,NA,NA,NA,1,NA,NA,NA,46,NA,-2.299810333537996,0.18172374675627911,-0.8174574157104325,prevalence,75th centile,0.161,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.6142456140022035,NA,NA,NA,NA,NA,1,NA,NA,NA,47,NA,-2.297087698404014,0.18412895413184796,-0.7924884223662676,prevalence,75th centile,0.166,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.5785565986326349,NA,NA,NA,NA,NA,1,NA,NA,NA,48,NA,-2.284331431777211,0.18603919725792495,-0.7716526906619119,prevalence,75th centile,0.17100000000000004,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.5436865348713198,NA,NA,NA,NA,NA,1,NA,NA,NA,49,NA,-2.270179569859954,0.18823910276277211,-0.7486968671776919,prevalence,75th centile,0.17600000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.5095870525872435,NA,NA,NA,NA,NA,1,NA,NA,NA,50,NA,-2.2563404450439695,0.19011074426432018,-0.7318718783897339,prevalence,75th centile,0.18100000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.4762136922893392,NA,NA,NA,NA,NA,1,NA,NA,NA,51,NA,-2.24279601364047,0.19217707996244904,-0.7154051646680731,prevalence,75th centile,0.186,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.4435254890118618,NA,NA,NA,NA,NA,1,NA,NA,NA,52,NA,-2.2295296501983906,0.19424427012327097,-0.6992765135331296,prevalence,75th centile,0.19099999999999998,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.411484609948449,NA,NA,NA,NA,NA,1,NA,NA,NA,53,NA,-2.2178890102894315,0.19641547374835802,-0.6834672579407071,prevalence,75th centile,0.196,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.3800560377071986,NA,NA,NA,NA,NA,1,NA,NA,NA,54,NA,-2.2160775634232595,0.1988087896805563,-0.6680078834155138,prevalence,75th centile,0.20100000000000004,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.3492072924575547,NA,NA,NA,NA,NA,1,NA,NA,NA,55,NA,-2.2142995360130784,0.20055844783918056,-0.6530195297541782,prevalence,75th centile,0.20600000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.3189081873698076,NA,NA,NA,NA,NA,1,NA,NA,NA,56,NA,-2.217573798215035,0.20251942144670082,-0.63829822750988785,prevalence,75th centile,0.21100000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.289130612666243,NA,NA,NA,NA,NA,1,NA,NA,NA,57,NA,-2.2208611677701833,0.20427838757508923,-0.6238303190999335,prevalence,75th centile,0.21599999999999997,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.2598483443529955,NA,NA,NA,NA,NA,1,NA,NA,NA,58,NA,-2.215444443705696,0.2064162987628189,-0.6060109603185869,prevalence,75th centile,0.221,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.2310368743174411,NA,NA,NA,NA,NA,1,NA,NA,NA,59,NA,-2.208274700453235,0.20834084671808037,-0.5859230890338846,prevalence,75th centile,0.22600000000000003,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.2026732589838505,NA,NA,NA,NA,NA,1,NA,NA,NA,60,NA,-2.2060272000204595,0.21018563924826952,-0.5702927711807625,prevalence,75th centile,0.23099999999999998,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.1747359841409104,NA,NA,NA,NA,NA,1,NA,NA,NA,61,NA,-2.201934375424509,0.21187857308725472,-0.5488686129090106,prevalence,75th centile,0.23600000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.147204843904975,NA,NA,NA,NA,NA,1,NA,NA,NA,62,NA,-2.195427220258357,0.21374472296872446,-0.5277559056341441,prevalence,75th centile,0.24100000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.1200608320755931,NA,NA,NA,NA,NA,1,NA,NA,NA,63,NA,-2.190015630886681,0.2157403227018267,-0.5076320640648232,prevalence,75th centile,0.24600000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.0932860443854355,NA,NA,NA,NA,NA,1,NA,NA,NA,64,NA,-2.187162557359882,0.21756819815875475,-0.48984313429921833,prevalence,75th centile,0.251,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.0668635903535293,NA,NA,NA,NA,NA,1,NA,NA,NA,65,NA,-2.181604960368293,0.21951912840834942,-0.47617215122157375,prevalence,75th centile,0.256,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.0407775136255082,NA,NA,NA,NA,NA,1,NA,NA,NA,66,NA,-2.17601792686779,0.22117728760881386,-0.464342837547752,prevalence,75th centile,0.261,Eastern and Southern Africa
Men who have sex with men,NA,NA,-1.0150127198328165,NA,NA,NA,NA,NA,1,NA,NA,NA,67,NA,-2.1704997047313546,0.22291234933731563,-0.4493041147129961,prevalence,75th centile,0.266,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.9895549111289571,NA,NA,NA,NA,NA,1,NA,NA,NA,68,NA,-2.165047231691395,0.22472717433627304,-0.43262689289150774,prevalence,75th centile,0.271,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.9643905266685663,NA,NA,NA,NA,NA,1,NA,NA,NA,69,NA,-2.1596576033288937,0.2265227639892512,-0.41609580292793413,prevalence,75th centile,0.276,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.9395066883873008,NA,NA,NA,NA,NA,1,NA,NA,NA,70,NA,-2.154328061460714,0.2285474392069408,-0.39992430991269134,prevalence,75th centile,0.281,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.9148911515197317,NA,NA,NA,NA,NA,1,NA,NA,NA,71,NA,-2.1482127183329043,0.23085497646143968,-0.3839271804497483,prevalence,75th centile,0.28600000000000003,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.8905322593606347,NA,NA,NA,NA,NA,1,NA,NA,NA,72,NA,-2.1438961362701225,0.23302286891543295,-0.3680968390869184,prevalence,75th centile,0.29100000000000004,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.866418901833982,NA,NA,NA,NA,NA,1,NA,NA,NA,73,NA,-2.13986923231577,0.2349831028759075,-0.3535652612464977,prevalence,75th centile,0.29600000000000004,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.8425404774849347,NA,NA,NA,NA,NA,1,NA,NA,NA,74,NA,-2.1373521776959308,0.23662336105516324,-0.3370681257278114,prevalence,75th centile,0.301,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.8188868585544237,NA,NA,NA,NA,NA,1,NA,NA,NA,75,NA,-2.134858820096843,0.23814839185137826,-0.3213145700526983,prevalence,75th centile,0.306,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.7954483588344246,NA,NA,NA,NA,NA,1,NA,NA,NA,76,NA,-2.1323881384831846,0.23966620429206925,-0.30595488333063037,prevalence,75th centile,0.31099999999999994,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.7722157040356383,NA,NA,NA,NA,NA,1,NA,NA,NA,77,NA,-2.129845657372889,0.2411772110694783,-0.29073009063083044,prevalence,75th centile,0.316,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.7491800044286803,NA,NA,NA,NA,NA,1,NA,NA,NA,78,NA,-2.127317360165126,0.2426818116325267,-0.27446206432043363,prevalence,75th centile,0.32099999999999995,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.7263327295455992,NA,NA,NA,NA,NA,1,NA,NA,NA,79,NA,-2.124070591546551,0.244180393090486,-0.25808692408393824,prevalence,75th centile,0.326,Eastern and Southern Africa
Men who have sex with men,NA,NA,-0.7036656847511655,NA,NA,NA,NA,NA,1,NA,NA,NA,80,NA,-2.119008596638766,0.24587737780551674,-0.24194135743621834,prevalence,75th centile,0.331,Eastern and Southern Africa
